CryoSleep,Age,VIP,Transported,Group,PeopleId,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Deck,Num,Side,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
1.0,18.0,0.0,1.0,7290.0,3.0,0.0,0.0,0.0,0.0,0.0,D,227.0,P,0,1,0,1,0,0
0.0,36.0,0.0,0.0,7290.0,4.0,83.0,1186.0,0.0,2160.0,736.0,D,227.0,P,0,1,0,0,0,1
0.0,36.0,0.0,0.0,7290.0,5.0,31.0,3585.0,31.0,1400.0,0.0,D,227.0,P,0,1,0,0,0,1
0.0,21.0,0.0,0.0,7292.0,1.0,215.20275255860366,0.0,0.0,1.0,378.0,D,220.0,S,0,0,1,1,0,0
0.0,33.0,0.0,0.0,7296.0,1.0,627.0,0.0,171.0,254.0,130.0,D,228.0,P,0,0,1,0,0,1
0.0,40.0,0.0,0.0,7297.0,1.0,678.0,0.0,229.0,0.0,0.0,G,1188.0,S,1,0,0,0,0,1
0.0,24.0,0.0,1.0,7298.0,1.0,185.0,0.0,478.0,29.0,0.0,F,1510.0,P,1,0,0,0,0,1
0.0,35.0,0.0,1.0,7300.0,1.0,0.0,0.0,885.0,0.0,0.0,G,1189.0,S,1,0,0,0,0,1
1.0,29.0,0.0,1.0,7301.0,1.0,0.0,0.0,0.0,0.0,0.0,F,1511.0,P,0,0,1,0,0,1
0.0,33.0,0.0,0.0,7302.0,1.0,728.0,0.0,285.0,0.0,0.0,E,486.0,S,0,0,1,0,0,1
0.0,51.0,0.0,0.0,7303.0,1.0,3.0,33.0,12.0,38.0,896.0,E,487.0,S,1,0,0,0,0,1
1.0,10.0,0.0,1.0,7304.0,1.0,0.0,0.0,0.0,0.0,0.0,F,1512.0,P,0,0,1,0,0,1
1.0,41.0,0.0,1.0,7305.0,1.0,0.0,0.0,0.0,0.0,0.0,G,1190.0,S,1,0,0,0,0,1
0.0,26.0,0.0,1.0,7306.0,1.0,1.0,0.0,0.0,0.0,718.0,E,471.0,P,1,0,0,1,0,0
0.0,39.0,0.0,0.0,7307.0,1.0,19.0,102.0,0.0,678.0,0.0,F,1405.0,S,1,0,0,0,0,1
0.0,14.0,0.0,0.0,7309.0,1.0,738.0,5.0,297.0,0.0,0.0,F,1513.0,P,0,0,1,0,0,1
0.0,28.0,0.0,0.0,7310.0,1.0,1059.0,0.0,6.0,117.0,0.0,D,229.0,P,0,0,1,0,0,1
0.0,18.0,0.0,0.0,7311.0,1.0,0.0,949.0,0.0,0.0,0.0,F,1514.0,P,1,0,0,0,0,1
0.0,41.0,0.0,0.0,7313.0,1.0,2754.0,398.0,21.0,0.0,0.0,D,231.0,P,0,0,1,0,0,1
0.0,33.0,0.0,1.0,7314.0,1.0,0.0,0.0,0.0,203.64174288897527,0.0,C,237.0,P,0,1,0,0,0,1
0.0,26.0,0.0,0.0,7320.0,1.0,814.0,0.0,29.0,16.0,181.0,F,1517.0,P,1,0,0,0,0,1
1.0,31.0,0.0,1.0,7321.0,1.0,0.0,302.2391099972365,0.0,0.0,0.0,F,1518.0,P,0,0,1,0,0,1
0.0,63.0,0.0,0.0,7322.0,1.0,0.0,0.0,424.0,0.0,2027.0,F,1408.0,S,1,0,0,0,0,1
0.0,30.0,0.0,0.0,7323.0,1.0,0.0,0.0,547.0,266.7854147563551,423.0,F,1409.0,S,1,0,0,0,0,1
0.0,27.0,0.0,1.0,7324.0,1.0,15.0,2886.0,0.0,249.0,71.0,C,238.0,P,0,1,0,0,0,1
0.0,47.0,0.0,0.0,7326.0,1.0,2916.0,0.0,14.0,63.0,0.0,F,1519.0,P,1,0,0,0,0,1
0.0,37.0,0.0,1.0,7327.0,1.0,1413.0,0.0,584.0,3.0,0.0,F,1520.0,P,0,0,1,0,0,1
0.0,14.0,0.0,0.0,7328.0,1.0,399.0,22.0,458.0,506.0,187.0,F,1410.0,S,1,0,0,0,0,1
0.0,27.0,0.0,0.0,7330.0,1.0,0.0,63.0,8.0,129.0,2960.0,C,268.0,S,1,0,0,0,0,1
0.0,61.0,0.0,0.0,7331.0,1.0,1711.0,0.0,0.0,0.0,8.0,D,232.0,P,0,0,1,0,0,1
0.0,39.0,0.0,0.0,7332.0,1.0,2.0,0.0,0.0,2.0,787.0,E,488.0,S,1,0,0,0,0,1
0.0,22.0,0.0,0.0,7334.0,1.0,0.0,0.0,787.0,1.0,203.53881045820583,E,490.0,S,1,0,0,0,0,1
0.0,30.0,0.0,0.0,7336.0,1.0,2.0,0.0,5.0,1.0,962.0,F,1411.0,S,1,0,0,0,0,1
0.0,26.0,0.0,0.0,7336.0,2.0,0.0,0.0,902.0,0.0,0.0,F,1411.0,S,1,0,0,0,0,1
0.0,25.0,0.0,0.0,7337.0,1.0,0.0,115.0,0.0,1823.0,4041.0,A,89.0,S,0,1,0,0,0,1
0.0,42.0,0.0,0.0,7338.0,1.0,1318.0,0.0,1386.0,298.58083210962417,192.66336602991606,D,233.0,P,0,0,1,0,0,1
0.0,33.0,0.0,0.0,7339.0,1.0,0.0,2107.0,0.0,15586.0,473.0,E,474.0,P,0,1,0,0,0,1
0.0,60.0,0.0,0.0,7340.0,1.0,0.0,307.0,0.0,484.0,1967.0,E,475.0,P,0,1,0,0,0,1
1.0,16.0,0.0,1.0,7341.0,1.0,0.0,0.0,0.0,0.0,0.0,G,1191.0,S,1,0,0,1,0,0
0.0,50.0,0.0,1.0,7342.0,1.0,0.0,185.0,0.0,1.0,558.0,G,1178.0,P,1,0,0,0,0,1
0.0,22.0,0.0,0.0,7343.0,1.0,0.0,0.0,1.0,95.0,605.0,F,1412.0,S,1,0,0,0,0,1
0.0,15.0,0.0,0.0,7344.0,1.0,0.0,0.0,9.0,0.0,952.0,F,1413.0,S,1,0,0,0,1,0
0.0,27.0,0.0,0.0,7346.0,1.0,0.0,0.0,0.0,0.0,211.23112485005856,E,476.0,P,0,0,1,0,0,1
0.0,58.0,0.0,0.0,7347.0,1.0,0.0,435.0,2.0,0.0,239.0,G,1179.0,P,1,0,0,1,0,0
1.0,48.0,0.0,1.0,7350.0,1.0,0.0,302.2391099972365,0.0,0.0,0.0,G,1192.0,S,1,0,0,0,0,1
1.0,36.0,0.0,1.0,7351.0,1.0,0.0,0.0,0.0,203.64174288897527,0.0,D,221.0,S,0,1,0,1,0,0
0.0,60.0,0.0,0.0,7353.0,1.0,0.0,3435.0,0.0,5458.0,10.0,C,269.0,S,0,1,0,0,0,1
1.0,46.0,0.0,1.0,7353.0,2.0,0.0,0.0,0.0,0.0,0.0,C,269.0,S,0,1,0,0,0,1
1.0,40.0,0.0,0.0,7356.0,1.0,0.0,0.0,0.0,0.0,0.0,G,1181.0,P,1,0,0,0,0,1
1.0,3.0,0.0,1.0,7356.0,2.0,0.0,0.0,0.0,203.64174288897527,0.0,G,1181.0,P,1,0,0,0,0,1
0.0,23.0,0.0,0.0,7358.0,1.0,3.0,0.0,2.0,61.0,634.0,F,1522.0,P,1,0,0,1,0,0
0.0,21.0,0.0,1.0,7359.0,1.0,0.0,434.0,0.0,75.0,135.0,E,492.0,S,1,0,0,0,1,0
1.0,29.0,0.0,1.0,7360.0,1.0,0.0,0.0,0.0,0.0,0.0,G,1194.0,S,1,0,0,1,0,0
1.0,23.0,0.0,1.0,7361.0,1.0,0.0,0.0,0.0,0.0,0.0,C,239.0,P,0,1,0,1,0,0
1.0,41.0,0.0,1.0,7361.0,2.0,0.0,0.0,0.0,0.0,0.0,C,239.0,P,0,1,0,1,0,0
0.0,20.0,0.0,0.0,7365.0,1.0,0.0,802.0,0.0,16.0,0.0,G,1183.0,P,1,0,0,0,0,1
0.0,24.0,0.0,0.0,7366.0,1.0,821.0,0.0,0.0,68.0,0.0,G,1184.0,P,1,0,0,0,0,1
0.0,21.0,0.0,0.0,7367.0,1.0,2611.0,0.0,103.0,4.0,0.0,D,234.0,P,0,0,1,0,0,1
0.0,55.0,0.0,0.0,7367.0,2.0,1236.0,0.0,52.0,0.0,0.0,F,1523.0,P,0,0,1,0,0,1
0.0,21.0,0.0,0.0,7370.0,1.0,0.0,70.0,2.0,0.0,486.0,F,1525.0,P,1,0,0,0,0,1
1.0,42.0,0.0,1.0,7371.0,1.0,0.0,0.0,0.0,0.0,0.0,G,1185.0,P,1,0,0,1,0,0
0.0,40.0,0.0,0.0,7372.0,1.0,2.0,147.0,0.0,1695.0,1147.0,F,1526.0,P,1,0,0,0,0,1
1.0,30.0,0.0,1.0,7374.0,1.0,0.0,302.2391099972365,0.0,0.0,0.0,F,1527.0,P,0,0,1,0,0,1
1.0,26.0,0.0,1.0,7376.0,1.0,0.0,0.0,0.0,0.0,0.0,E,477.0,P,0,1,0,0,0,1
1.0,43.0,0.0,0.0,7377.0,1.0,0.0,0.0,0.0,0.0,0.0,G,1186.0,P,1,0,0,0,1,0
0.0,20.0,0.0,0.0,7379.0,1.0,9.0,0.0,1540.0,0.0,0.0,F,1416.0,S,1,0,0,0,0,1
0.0,19.0,0.0,0.0,7385.0,1.0,40.0,0.0,77.0,572.0,0.0,F,1417.0,S,1,0,0,0,1,0
0.0,40.0,0.0,1.0,7387.0,1.0,0.0,3508.0,761.0,12.0,32.0,C,240.0,P,0,1,0,0,0,1
1.0,17.0,0.0,1.0,7388.0,1.0,0.0,0.0,0.0,0.0,0.0,G,1198.0,S,1,0,0,0,1,0
0.0,62.0,0.0,0.0,7390.0,1.0,240.0,0.0,0.0,586.0,10.0,G,1190.0,P,1,0,0,0,0,1
1.0,32.0,0.0,0.0,7391.0,1.0,0.0,0.0,0.0,203.64174288897527,0.0,G,1191.0,P,1,0,0,0,0,1
1.0,37.0,0.0,0.0,7392.0,1.0,0.0,0.0,0.0,0.0,0.0,G,1192.0,P,1,0,0,0,0,1
0.0,40.0,0.0,0.0,7393.0,1.0,0.0,0.0,0.0,7.0,782.0,E,478.0,P,1,0,0,0,0,1
0.0,25.0,0.0,0.0,7394.0,1.0,0.0,653.0,21.0,0.0,0.0,G,1193.0,P,1,0,0,1,0,0
1.0,17.0,0.0,1.0,7395.0,1.0,0.0,0.0,0.0,0.0,0.0,B,277.0,S,0,1,0,1,0,0
1.0,46.0,0.0,1.0,7395.0,2.0,0.0,0.0,0.0,0.0,0.0,B,277.0,S,0,1,0,0,0,1
0.0,38.0,0.0,0.0,7395.0,3.0,4.0,5974.0,0.0,3682.0,197.0,B,277.0,S,0,1,0,0,0,1
0.0,43.0,1.0,0.0,7395.0,4.0,0.0,486.0,0.0,0.0,2470.0,B,277.0,S,0,1,0,1,0,0
0.0,28.0,0.0,1.0,7396.0,1.0,6.0,3392.0,3944.0,987.0,0.0,C,271.0,S,0,1,0,1,0,0
1.0,31.0,1.0,1.0,7396.0,2.0,0.0,0.0,0.0,0.0,0.0,C,271.0,S,0,1,0,0,0,1
1.0,35.0,0.0,1.0,7396.0,3.0,0.0,0.0,0.0,0.0,0.0,C,271.0,S,0,1,0,0,1,0
0.0,19.0,0.0,1.0,7398.0,1.0,105.0,271.0,1.0,377.0,17.0,F,1531.0,P,1,0,0,0,0,1
0.0,24.0,0.0,0.0,7399.0,1.0,0.0,0.0,217.0,0.0,544.0,F,1418.0,S,1,0,0,0,0,1
0.0,20.0,0.0,0.0,7401.0,1.0,0.0,0.0,165.11516985436012,0.0,0.0,E,479.0,P,0,0,1,1,0,0
0.0,16.0,0.0,1.0,7402.0,1.0,0.0,1417.0,3.0,27.0,186.0,C,272.0,S,0,1,0,0,0,1
1.0,45.0,0.0,1.0,7402.0,2.0,0.0,0.0,0.0,0.0,0.0,C,272.0,S,0,1,0,1,0,0
0.0,19.0,0.0,0.0,7403.0,1.0,294.0,79.0,536.0,0.0,0.0,G,1194.0,P,1,0,0,0,0,1
0.0,23.0,0.0,1.0,7405.0,1.0,0.0,1089.0,311.0,0.0,0.0,F,1419.0,S,1,0,0,0,0,1
0.0,19.0,0.0,0.0,7406.0,1.0,0.0,78.0,801.0,0.0,7.0,G,1195.0,P,1,0,0,0,0,1
0.0,32.0,0.0,0.0,7408.0,1.0,193.0,251.81666785843296,1116.0,0.0,0.0,F,1420.0,S,0,0,1,0,0,1
0.0,41.0,0.0,1.0,7410.0,1.0,85.0,804.0,0.0,0.0,0.0,G,1201.0,S,1,0,0,0,0,1
0.0,30.0,0.0,0.0,7411.0,1.0,1110.0,0.0,439.0,5.0,0.0,F,1533.0,P,1,0,0,0,0,1
0.0,41.0,0.0,0.0,7416.0,1.0,0.0,10049.0,214.0,5287.0,1845.0,B,278.0,S,0,1,0,1,0,0
0.0,7.0,0.0,1.0,7418.0,1.0,0.0,0.0,0.0,0.0,0.0,F,1534.0,P,0,0,1,0,0,1
0.0,39.0,0.0,1.0,7419.0,1.0,1.0,875.0,0.0,6.0,0.0,G,1197.0,P,1,0,0,0,0,1
0.0,47.0,0.0,1.0,7419.0,2.0,0.0,61.0,805.0,0.0,6.0,F,1535.0,P,1,0,0,0,0,1
0.0,21.0,0.0,0.0,7422.0,1.0,550.0,0.0,61.0,4.0,5.0,G,1204.0,S,1,0,0,0,0,1
1.0,29.0,0.0,1.0,7425.0,1.0,0.0,0.0,0.0,0.0,211.23112485005856,G,1200.0,P,1,0,0,0,0,1
0.0,19.0,0.0,0.0,7425.0,2.0,879.0,0.0,0.0,10.0,0.0,G,1200.0,P,1,0,0,0,0,1
0.0,50.0,0.0,1.0,7427.0,1.0,0.0,0.0,0.0,0.0,0.0,F,1423.0,S,0,0,1,0,0,1
0.0,28.0,0.0,0.0,7428.0,1.0,0.0,132.0,4.0,1915.0,0.0,A,79.0,P,0,1,0,0,0,1
0.0,24.0,0.0,0.0,7430.0,1.0,549.0,3.0,201.0,0.0,0.0,G,1205.0,S,1,0,0,0,1,0
0.0,31.0,0.0,0.0,7431.0,1.0,194.84075989270474,2954.0,0.0,170.0,756.0,A,90.0,S,0,1,0,1,0,0
1.0,38.0,0.0,1.0,7432.0,1.0,0.0,0.0,0.0,0.0,0.0,E,481.0,P,0,1,0,0,0,1
1.0,26.0,0.0,1.0,7435.0,1.0,0.0,0.0,0.0,0.0,0.0,B,244.0,P,0,1,0,1,0,0
0.0,28.0,0.0,0.0,7436.0,1.0,0.0,0.0,0.0,0.0,0.0,G,1202.0,P,1,0,0,0,0,1
1.0,45.0,0.0,1.0,7437.0,1.0,0.0,0.0,0.0,0.0,0.0,B,279.0,S,0,1,0,1,0,0
1.0,47.0,0.0,1.0,7437.0,2.0,0.0,0.0,0.0,0.0,0.0,B,279.0,S,0,1,0,0,0,1
1.0,60.0,0.0,1.0,7437.0,3.0,0.0,0.0,0.0,0.0,0.0,B,279.0,S,0,1,0,0,0,1
0.0,42.0,0.0,1.0,7438.0,1.0,0.0,279.0,30.0,409.0,0.0,E,483.0,P,1,0,0,1,0,0
0.0,43.0,0.0,0.0,7442.0,1.0,20.0,0.0,726.0,226.51869262282202,0.0,E,495.0,S,1,0,0,0,0,1
1.0,17.0,0.0,0.0,7444.0,1.0,0.0,0.0,165.11516985436012,0.0,0.0,G,1203.0,P,1,0,0,0,0,1
1.0,20.0,0.0,0.0,7445.0,1.0,0.0,0.0,0.0,0.0,0.0,G,1208.0,S,1,0,0,0,0,1
0.0,18.0,0.0,0.0,7446.0,1.0,960.0,672.0,0.0,0.0,168.0,G,1204.0,P,1,0,0,0,0,1
0.0,24.0,0.0,0.0,7447.0,1.0,241.26490250856423,0.0,299.0,814.0,0.0,F,1539.0,P,0,0,1,0,0,1
0.0,25.0,0.0,0.0,7448.0,1.0,244.0,0.0,40.0,294.0,124.0,F,1540.0,P,1,0,0,1,0,0
0.0,20.0,0.0,0.0,7449.0,1.0,120.0,321.0,0.0,932.0,175.0,F,1541.0,P,1,0,0,0,1,0
0.0,23.0,0.0,0.0,7450.0,1.0,509.0,0.0,193.0,0.0,2.0,G,1205.0,P,1,0,0,0,0,1
1.0,48.0,0.0,1.0,7452.0,1.0,0.0,0.0,0.0,0.0,0.0,B,281.0,S,0,1,0,0,0,1
0.0,26.0,0.0,1.0,7452.0,2.0,286.0,3387.0,575.0,213.0,548.0,B,281.0,S,0,1,0,1,0,0
1.0,36.0,0.0,1.0,7452.0,3.0,0.0,0.0,0.0,203.64174288897527,0.0,B,281.0,S,0,1,0,1,0,0
1.0,27.0,0.0,1.0,7453.0,1.0,0.0,0.0,0.0,0.0,0.0,C,275.0,S,0,1,0,1,0,0
0.0,41.0,0.0,1.0,7455.0,1.0,0.0,1616.0,0.0,758.0,400.0,A,80.0,P,0,1,0,1,0,0
1.0,21.0,0.0,1.0,7456.0,1.0,0.0,0.0,0.0,0.0,0.0,G,1210.0,S,1,0,0,0,0,1
0.0,71.0,0.0,0.0,7457.0,1.0,1243.0,0.0,5.0,16.0,34.0,E,496.0,S,0,0,1,0,0,1
1.0,64.0,0.0,0.0,7458.0,1.0,0.0,0.0,0.0,0.0,0.0,G,1211.0,S,1,0,0,0,0,1
0.0,33.0,0.0,0.0,7459.0,1.0,0.0,397.0,0.0,1249.0,845.0,B,282.0,S,0,1,0,0,0,1
0.0,24.0,0.0,1.0,7460.0,1.0,786.0,0.0,0.0,309.0,0.0,F,1543.0,P,1,0,0,1,0,0
1.0,35.0,0.0,1.0,7461.0,1.0,0.0,0.0,0.0,0.0,0.0,D,223.0,S,0,1,0,0,0,1
1.0,13.0,0.0,1.0,7462.0,1.0,0.0,0.0,0.0,0.0,0.0,G,1206.0,P,1,0,0,0,1,0
1.0,11.0,0.0,1.0,7464.0,1.0,0.0,0.0,0.0,0.0,0.0,G,1207.0,P,1,0,0,0,0,1
1.0,18.0,0.0,1.0,7472.0,1.0,0.0,0.0,0.0,0.0,211.23112485005856,F,1426.0,S,0,0,1,0,0,1
1.0,43.0,0.0,1.0,7475.0,1.0,0.0,0.0,0.0,0.0,0.0,F,1545.0,P,0,0,1,0,0,1
1.0,36.0,0.0,1.0,7475.0,2.0,0.0,0.0,0.0,0.0,0.0,F,1545.0,P,0,0,1,0,0,1
0.0,22.0,0.0,0.0,7477.0,1.0,27.0,0.0,0.0,663.0,0.0,F,1546.0,P,1,0,0,0,1,0
0.0,56.0,0.0,1.0,7478.0,1.0,0.0,5711.0,0.0,0.0,50.0,C,276.0,S,0,1,0,0,0,1
1.0,34.0,0.0,1.0,7479.0,1.0,0.0,0.0,0.0,0.0,0.0,F,1429.0,S,0,0,1,0,0,1
0.0,46.0,0.0,0.0,7481.0,1.0,0.0,0.0,1.0,0.0,1778.0,G,1215.0,S,1,0,0,0,0,1
0.0,43.0,0.0,1.0,7483.0,1.0,244.0,0.0,358.0,160.0,800.0,E,485.0,P,0,0,1,0,1,0
0.0,25.0,0.0,1.0,7484.0,1.0,0.0,1435.0,0.0,0.0,0.0,G,1209.0,P,1,0,0,1,0,0
0.0,14.0,0.0,0.0,7486.0,1.0,0.0,184.0,16.0,1234.0,0.0,G,1210.0,P,1,0,0,1,0,0
0.0,63.0,0.0,1.0,7487.0,1.0,174.0,282.0,321.0,8.0,0.0,G,1216.0,S,1,0,0,0,0,1
0.0,29.0,0.0,0.0,7488.0,1.0,558.0,0.0,386.0,355.0,0.0,E,486.0,P,0,0,1,0,0,1
1.0,45.0,0.0,1.0,7488.0,2.0,0.0,0.0,0.0,0.0,0.0,E,486.0,P,0,0,1,0,1,0
1.0,15.0,0.0,1.0,7490.0,1.0,0.0,0.0,0.0,203.64174288897527,0.0,G,1217.0,S,1,0,0,0,0,1
0.0,19.0,0.0,1.0,7492.0,1.0,193.0,0.0,2956.0,0.0,0.0,D,224.0,S,0,0,1,0,0,1
0.0,53.0,0.0,0.0,7494.0,1.0,2.0,794.0,425.0,0.0,397.0,E,487.0,P,1,0,0,0,0,1
0.0,45.0,0.0,0.0,7495.0,1.0,2.0,36.0,1110.0,9.0,0.0,F,1431.0,S,0,0,1,0,0,1
0.0,41.0,0.0,1.0,7496.0,1.0,0.0,2383.0,0.0,2.0,97.0,C,278.0,S,0,1,0,1,0,0
0.0,68.0,1.0,0.0,7498.0,1.0,523.0,0.0,859.0,201.0,782.0,F,1550.0,P,0,0,1,0,0,1
1.0,5.0,0.0,1.0,7498.0,2.0,0.0,0.0,0.0,0.0,0.0,F,1550.0,P,0,0,1,0,0,1
0.0,27.0,1.0,1.0,7498.0,3.0,30.0,0.0,910.0,0.0,0.0,F,1550.0,P,0,0,1,0,0,1
0.0,20.0,0.0,1.0,7499.0,1.0,30.0,132.0,1121.0,0.0,0.0,F,1551.0,P,1,0,0,1,0,0
0.0,54.0,1.0,0.0,7500.0,1.0,1770.0,7.0,228.0,0.0,0.0,F,1432.0,S,1,0,0,0,0,1
0.0,18.0,0.0,0.0,7501.0,1.0,0.0,0.0,0.0,484.0,320.0,F,1433.0,S,1,0,0,0,0,1
0.0,45.0,0.0,1.0,7502.0,1.0,66.0,5974.0,0.0,0.0,625.0,C,241.0,P,0,1,0,1,0,0
1.0,26.0,0.0,1.0,7503.0,1.0,219.05307504996182,0.0,0.0,0.0,0.0,B,283.0,S,0,1,0,0,0,1
0.0,37.0,0.0,1.0,7503.0,2.0,1577.0,11396.0,0.0,1014.0,560.0,B,283.0,S,0,1,0,0,0,1
0.0,30.0,0.0,0.0,7504.0,1.0,0.0,2.0,0.0,690.0,86.0,F,1552.0,P,1,0,0,0,0,1
0.0,51.0,1.0,0.0,7505.0,1.0,511.0,0.0,291.0,4212.0,0.0,F,1553.0,P,0,0,1,0,0,1
1.0,3.0,0.0,1.0,7505.0,2.0,0.0,0.0,0.0,0.0,0.0,F,1553.0,P,0,0,1,0,0,1
1.0,3.0,0.0,1.0,7505.0,3.0,0.0,0.0,0.0,0.0,0.0,F,1553.0,P,0,0,1,0,0,1
0.0,19.0,0.0,0.0,7506.0,1.0,2110.0,0.0,0.0,0.0,1.0,F,1554.0,P,1,0,0,0,0,1
0.0,19.0,0.0,0.0,7507.0,1.0,0.0,789.0,0.0,0.0,0.0,E,499.0,S,1,0,0,0,0,1
0.0,6.0,0.0,1.0,7507.0,2.0,0.0,0.0,0.0,0.0,0.0,E,499.0,S,1,0,0,0,0,1
0.0,4.0,0.0,1.0,7507.0,3.0,0.0,0.0,0.0,0.0,0.0,E,499.0,S,1,0,0,1,0,0
0.0,23.0,0.0,0.0,7508.0,1.0,3580.0,564.0,103.0,379.2494942741546,90.0,B,284.0,S,0,1,0,0,0,1
0.0,37.0,0.0,0.0,7509.0,1.0,1442.0,4.0,0.0,3.0,0.0,F,1434.0,S,1,0,0,0,0,1
0.0,18.0,0.0,0.0,7510.0,1.0,1092.0,0.0,208.0,150.0,0.0,F,1435.0,S,0,0,1,1,0,0
0.0,29.0,0.0,0.0,7512.0,1.0,5.0,598.0,161.7544971881761,0.0,0.0,F,1436.0,S,1,0,0,0,1,0
0.0,25.0,0.0,0.0,7513.0,1.0,0.0,779.0,0.0,2.0,6.0,E,488.0,P,1,0,0,0,0,1
0.0,52.0,0.0,0.0,7514.0,1.0,0.0,0.0,47.0,2059.0,0.0,F,1555.0,P,1,0,0,0,0,1
1.0,24.0,0.0,0.0,7515.0,1.0,0.0,0.0,0.0,0.0,211.23112485005856,F,1437.0,S,0,0,1,0,0,1
0.0,0.0,0.0,1.0,7515.0,2.0,0.0,0.0,165.11516985436012,0.0,0.0,F,1437.0,S,0,0,1,0,0,1
0.0,25.0,0.0,0.0,7517.0,1.0,15.0,3.0,0.0,635.0,0.0,F,1557.0,P,1,0,0,0,1,0
1.0,26.0,0.0,1.0,7518.0,1.0,0.0,0.0,0.0,0.0,0.0,B,246.0,P,0,1,0,0,0,1
0.0,32.0,1.0,0.0,7518.0,2.0,2502.0,700.0,1104.0,13902.0,484.0,B,246.0,P,0,1,0,0,1,0
0.0,58.0,0.0,0.0,7520.0,1.0,1366.0,257.0,0.0,0.0,311.0,F,1559.0,P,1,0,0,0,0,1
0.0,44.0,0.0,0.0,7521.0,1.0,657.0,0.0,103.0,0.0,394.0,F,1560.0,P,1,0,0,0,0,1
0.0,41.0,0.0,0.0,7522.0,1.0,0.0,0.0,0.0,0.0,908.0,G,1214.0,P,1,0,0,0,0,1
0.0,24.0,0.0,1.0,7523.0,1.0,0.0,0.0,643.0,167.0,0.0,G,1219.0,S,1,0,0,0,0,1
1.0,41.0,0.0,1.0,7524.0,1.0,0.0,0.0,0.0,0.0,0.0,G,1215.0,P,1,0,0,0,0,1
1.0,23.0,0.0,1.0,7524.0,2.0,0.0,0.0,0.0,0.0,0.0,G,1215.0,P,1,0,0,0,1,0
0.0,27.0,0.0,0.0,7525.0,1.0,390.0,1377.0,0.0,2809.0,4914.0,C,279.0,S,0,1,0,0,0,1
1.0,61.0,0.0,1.0,7525.0,2.0,0.0,0.0,0.0,0.0,0.0,C,279.0,S,0,1,0,1,0,0
0.0,18.0,0.0,1.0,7527.0,1.0,0.0,732.0,2.0,13.0,47.0,F,1561.0,P,1,0,0,0,0,1
1.0,18.0,0.0,1.0,7529.0,1.0,0.0,0.0,0.0,0.0,0.0,G,1221.0,S,1,0,0,0,0,1
1.0,18.0,0.0,1.0,7531.0,1.0,0.0,0.0,0.0,0.0,0.0,B,286.0,S,0,1,0,0,0,1
1.0,15.0,0.0,1.0,7531.0,2.0,0.0,0.0,0.0,0.0,0.0,B,286.0,S,0,1,0,1,0,0
0.0,12.0,0.0,1.0,7533.0,1.0,0.0,0.0,0.0,0.0,0.0,G,1223.0,S,1,0,0,1,0,0
0.0,40.0,0.0,0.0,7534.0,1.0,420.0,0.0,345.0,1.0,0.0,F,1439.0,S,1,0,0,0,1,0
0.0,19.0,0.0,1.0,7535.0,1.0,122.0,2.0,0.0,480.0,565.0,F,1562.0,P,1,0,0,0,0,1
1.0,18.0,0.0,1.0,7536.0,1.0,0.0,0.0,0.0,0.0,0.0,F,1440.0,S,0,0,1,0,0,1
0.0,48.0,1.0,0.0,7538.0,1.0,313.0,2864.0,0.0,0.0,12424.0,A,81.0,P,0,1,0,0,0,1
0.0,37.0,0.0,0.0,7538.0,2.0,18.0,2669.0,0.0,1229.0,734.8135035966609,A,81.0,P,0,1,0,1,0,0
0.0,35.0,0.0,0.0,7542.0,1.0,4.0,53.0,0.0,0.0,844.0,F,1442.0,S,1,0,0,0,0,1
0.0,29.0,0.0,0.0,7543.0,1.0,0.0,0.0,702.0,0.0,56.0,F,1564.0,P,1,0,0,0,0,1
0.0,54.0,0.0,0.0,7544.0,1.0,118.0,0.0,0.0,669.0,0.0,E,501.0,S,1,0,0,0,0,1
1.0,18.0,0.0,0.0,7545.0,1.0,0.0,0.0,0.0,0.0,0.0,G,1225.0,S,1,0,0,0,0,1
0.0,22.0,0.0,1.0,7549.0,1.0,0.0,19.0,1468.0,2.0,119.0,E,489.0,P,1,0,0,0,0,1
1.0,18.0,0.0,1.0,7550.0,1.0,0.0,0.0,0.0,0.0,0.0,G,1216.0,P,1,0,0,0,1,0
0.0,26.0,0.0,1.0,7552.0,1.0,0.0,652.0,97.0,43.0,0.0,E,490.0,P,1,0,0,0,0,1
0.0,19.0,0.0,0.0,7553.0,1.0,10.0,24.0,0.0,0.0,565.0,F,1444.0,S,1,0,0,0,1,0
0.0,22.0,0.0,0.0,7559.0,1.0,0.0,0.0,441.0,0.0,423.0,F,1569.0,P,1,0,0,0,0,1
0.0,17.0,0.0,1.0,7560.0,1.0,0.0,0.0,0.0,0.0,0.0,C,244.0,P,0,1,0,0,0,1
0.0,18.0,0.0,0.0,7561.0,1.0,388.0,182.0,0.0,66.0,140.0,F,1445.0,S,1,0,0,0,0,1
1.0,39.0,0.0,1.0,7563.0,1.0,0.0,0.0,0.0,0.0,0.0,F,1570.0,P,0,0,1,1,0,0
0.0,37.0,0.0,1.0,7565.0,1.0,2.0,7272.0,0.0,50.0,1282.0,B,247.0,P,0,1,0,0,0,1
